,Zipcode,Sqrt_MSE
1067,12514,172397.33250081725
1068,12516,89850.75734150535
1069,12518,22686.375919062193
1070,12521,460661.5100104555
1071,12522,112101.91687130256
1072,12524,12540.490294326002
1073,12525,88351.74758166482
1074,12526,154619.8827309797
1075,12528,24762.5902607592
1076,12529,135838.7009915869
1077,12531,25490.210868861333
1078,12533,32247.5211464867
1079,12534,91143.02540845422
1080,12538,43390.67702177078
1081,12540,32453.95797254052
1082,12542,42831.22397417568
1083,12545,218185.5989894605
1084,12546,18445.446313300006
1085,12547,33466.34858483923
1086,12549,17214.421143210784
1087,12550,8050.692164674861
1088,12553,23682.363318512173
1089,12561,119503.65547932537
1090,12563,58050.928553093036
1091,12564,31387.42267352985
1092,12566,17220.02650852911
1093,12567,116995.75974204604
1094,12569,50503.15011746739
1095,12570,19076.095664467393
1096,12571,33169.36589920556
1097,12572,106223.33125686678
1098,12580,15087.629421295353
1099,12581,32149.158059614743
1100,12582,29363.546761674872
1101,12586,7689.201492576635
1102,12589,29507.25202220365
1103,12590,23416.763846867245
1104,12594,22518.177157368213
1105,12601,15706.904125160532
1106,12603,19123.670163714123
1107,12701,28503.10291553035
1108,12719,30349.35607977468
1109,12720,30595.39134480635
1110,12721,24661.38305500343
1111,12723,14103.694551218017
1112,12732,62884.412487687034
1113,12737,22282.822058391215
1114,12748,44245.18954900619
1115,12754,8382.90034875457
1116,12758,44307.24433942667
1117,12764,18029.770914636792
1118,12771,9662.43715523022
1119,12775,4736.52233221726
1120,12776,27582.37967503212
1121,12777,79284.57206613416
1122,12783,24779.896677291443
1123,12790,31342.35981753259
1124,12801,9608.461554627345
1125,12803,23952.200413155795
1126,12804,8518.95160579048
1127,12814,20754.10943768572
1128,12815,35658.248007892624
1129,12816,43978.062134575644
1130,12817,14969.374731500242
1131,12822,7584.314502531999
1132,12828,66454.77481829625
1133,12831,26052.12498439006
1134,12832,2351.961067362971
1135,12835,42841.51145209992
1136,12836,69702.25652788302
1137,12839,9020.322569700225
1138,12842,20621.366809480416
1139,12845,63143.91876735695
1140,12846,33933.642201518465
1141,12853,17513.81894167404
1142,12866,50017.74286195482
1143,12870,38981.28800360339
1144,12883,5760.314994148554
1145,12885,39940.42865275549
1146,12887,11624.547591006007
1147,12901,20805.015159834733
1148,12946,101545.35302409204
1149,12953,12379.84660185543
1150,12983,47402.31082028826
1151,12993,23053.442026357927
1152,13021,23048.540719426062
1153,13027,11715.9147020626
1154,13032,20879.70805959104
1155,13045,10729.871278822528
1156,13066,17407.969516184537
1157,13104,26293.311831142724
1158,13126,10164.768025811534
1159,13142,14729.908816838699
1160,13152,573427.3839922986
1161,13205,37008.934440195895
1162,13215,28110.85072883682
1163,13323,38771.01836094099
1164,13326,59281.485979671736
1165,13346,19186.444227204243
1166,13350,17354.385184213203
1167,13357,15291.829664149223
1168,13365,16277.737689350924
1169,13413,74951.94780966865
1170,13420,96011.0542866414
1171,13439,11114.320434760477
1172,13440,32121.633217800223
1173,13492,24157.284759375307
1174,13501,7333.463992613161
1175,13502,10509.023889408714
1176,13601,11507.879293307991
1177,13617,7076.069445385598
1178,13619,5699.277184790069
1179,13642,6271.643695690822
1180,13662,18523.780230516237
1181,13669,25190.486742468885
1182,13676,6803.077423689044
1183,13753,56156.828325440896
1184,13754,38081.17490165459
1185,13760,74273.19168172193
1186,13783,28008.48291523192
1187,13790,5189.7744042515005
1188,13815,7268.122659962186
1189,13820,24320.55519885204
1190,13827,28517.06602817218
1191,13850,16088.593130507805
1192,13856,68489.53520232723
1193,13901,130053.84777679699
1194,13903,29715.753932751668
1195,13905,27867.267335763987
1196,14020,19050.84849713479
1197,14048,3558.1953337189107
1198,14051,13632.39254523426
1199,14063,14281.688562258229
1200,14075,32580.26213172191
1201,14086,40902.34202816437
1202,14094,14207.858495068924
1203,14127,32324.18318236325
1204,14150,7348.419191389922
1205,14221,12157.75946339836
1206,14224,16109.242650388023
1207,14226,15290.72078831161
1208,14304,19200.220158923756
1209,14305,7965.836212603411
1210,14424,21113.406416789487
1211,14450,23837.08449270198
1212,14456,23441.01647354472
1213,14519,23671.84261137772
1214,14527,117829.67163466578
1215,14534,32694.61704400021
1216,14559,39450.84441946079
1217,14564,38767.99151306129
1218,14580,26487.711936811236
1219,14606,15345.221470873981
1220,14609,9722.82081629113
1221,14612,15989.228961282852
1222,14621,7053.949706027082
1223,14624,5997.608219769018
1224,14626,27866.165216458205
1225,14701,7836.465013696664
1226,14722,25047.862802878426
1227,14724,11752.092260592
1228,14731,31046.276761526617
1229,14760,7582.047373020426
1230,14810,29593.81791776224
1231,14830,28814.76413298781
1232,14845,84816.65307007718
1233,14850,46917.33616924883
1234,14870,55321.085524881164
1235,14892,27751.240665704405
1236,14895,10631.488778823516
1237,14901,13395.49725772552
1238,14904,3192.360548695184
1239,14905,14749.629920879443
1240,15001,11742.397467243178
1241,15005,87683.35933583922
1242,15009,8402.706206001527
1243,15010,41660.74986495077
1244,15012,32409.23676647442
1245,15017,66982.42674087362
1246,15044,37777.95628136944
1247,15057,33324.772604004014
1248,15068,14057.519857799036
1249,15090,29181.851558740098
1250,15101,70423.35997259596
1251,15108,19909.73555240524
1252,15136,72771.00258814436
1253,15143,127045.69126114644
1254,15146,18237.199609741165
1255,15201,36332.30986837481
1256,15203,15741.613725997933
1257,15206,95178.26773382569
1258,15211,35944.24071460089
1259,15212,55784.43197324381
1260,15213,21365.32737702762
1261,15215,53821.31337670652
1262,15216,39545.403935180344
1263,15217,89753.49725193913
1264,15218,30577.90540383443
1265,15219,76508.13882374977
1266,15221,5129.785071394381
1267,15222,17505.098800413758
1268,15224,62786.5224498107
1269,15228,36141.80549741003
1270,15232,236818.4107469251
1271,15235,11364.516430029575
1272,15236,13620.8713691716
1273,15237,39958.83173741749
1274,15238,161308.53215976516
1275,15241,33403.7751905745
1276,15243,56663.39277508402
1277,15301,12685.692296760217
1278,15317,34602.541608654305
1279,15367,80596.15115577813
1280,15370,16013.315991332584
1281,15401,25570.864345222395
1282,15501,24093.336596567413
1283,15522,61790.21415986552
1284,15601,16160.413983032393
1285,15622,40415.93676222851
1286,15642,24132.013186523585
1287,15644,12909.117988415783
1288,15650,22378.718561930116
1289,15658,37069.60288730969
1290,15701,8452.565455333055
1291,15767,13333.86157176481
1292,15801,17653.51225034406
1293,15834,20548.170899800294
1294,15857,17205.912861323795
1295,15905,8652.20938323954
1296,15906,6259.879008658184
1297,16001,39058.0417486376
1298,16033,48007.70535511487
1299,16046,146062.4397542631
1300,16066,32019.85566962367
1301,16101,4735.612130016392
1302,16105,34270.71652074801
1303,16117,34133.22502379493
1304,16125,17254.538379049005
1305,16146,7493.480322520045
1306,16148,38862.81211990081
1307,16214,8335.165379773536
1308,16301,10052.260033813327
1309,16323,21626.72473169311
1310,16335,32834.194513770926
1311,16354,13061.862653990505
1312,16365,44816.250681936915
1313,16428,41922.25491767217
1314,16505,69659.85380941842
1315,16510,10438.554057529875
1316,16601,8694.739425904037
1317,16602,12884.345951177405
1318,16648,13836.605266965762
1319,16701,17035.250791500017
1320,16801,20373.290061205833
1321,16823,36447.83513613068
1322,16830,43530.583012689385
1323,16901,24068.196763677053
1324,16933,15180.533263866
1325,16947,20260.526870210462
1326,17013,22024.790330399195
1327,17015,41235.72254844705
1328,17022,14055.037220296348
1329,17036,54225.78022899015
1330,17042,69850.26283588463
1331,17046,87779.30153668225
1332,17050,9202.617654896987
1333,17055,29111.67709098357
1334,17067,20218.314184502266
1335,17110,47207.360169331514
1336,17111,19356.82281486378
1337,17112,59019.497579231145
1338,17201,10785.617078059295
1339,17202,23825.525607683656
1340,17225,52391.124415966806
1341,17257,16904.221228210125
1342,17268,16629.95967124009
1343,17315,12129.476827643266
1344,17325,85879.47969915884
1345,17331,3831.0812204704894
1346,17356,32301.655242323526
1347,17363,11595.968104819112
1348,17402,37656.17114430264
1349,17403,65703.36056824053
1350,17404,63181.25460749392
1351,17406,18960.987430628014
1352,17408,8051.896334535571
1353,17522,36595.03819949311
1354,17543,32761.308293159647
1355,17552,18575.847955930334
1356,17601,20726.941991226973
1357,17602,83712.97982435949
1358,17603,54046.6901199801
1359,17701,5654.929870508533
1360,17724,13484.089585799542
1361,17745,36373.32125568137
1362,17815,51988.77960053188
1363,17821,17702.0461901714
1364,17837,42072.93372207148
1365,17872,6910.491249627051
1366,17901,6603.1934535074815
1367,18013,26360.724377306717
1368,18014,72232.26064940041
1369,18015,44753.43669497232
1370,18017,15109.36082921061
1371,18036,60946.23117151907
1372,18040,21022.082699935097
1373,18042,15299.992674086212
1374,18045,16505.733685484447
1375,18049,20685.7050970401
1376,18058,22648.86111874846
1377,18062,38878.660430407275
1378,18080,139665.29827463342
1379,18102,6729.516144318016
1380,18103,31932.47302196009
1381,18104,13396.68425049625
1382,18201,8387.409729241888
1383,18202,44218.075625584395
1384,18210,24399.95846653795
1385,18222,24845.871733817352
1386,18229,23141.181635909248
1387,18235,48119.645957026136
1388,18301,27529.210608388497
1389,18302,12749.147954465063
1390,18324,6576.9956986722045
1391,18328,45607.1658461226
1392,18337,24904.285169016155
1393,18347,13061.925596462359
1394,18350,35300.50282244003
1395,18360,7988.761679984944
1396,18372,18151.01705420395
1397,18411,16456.206193319445
1398,18424,13952.667669620998
1399,18426,14334.981693570213
1400,18428,11803.155534164858
1401,18431,10091.680872097424
1402,18436,3667.951401656558
1403,18444,49027.95193820479
1404,18466,6616.38874202369
1405,18505,8157.309005132659
1406,18603,29793.13685104273
1407,18610,41560.31272999385
1408,18612,68519.96265197246
1409,18614,11338.034999325826
1410,18624,61421.75493211599
1411,18640,85397.7067799536
1412,18657,18846.045019464735
1413,18661,20865.77843695404
1414,18702,8295.043013396991
1415,18704,41489.18831975739
1416,18801,8005.477680649468
1417,18840,12517.063199962422
1418,18848,23933.71469034594
1419,18901,47954.655186187076
1420,18902,110983.66227826943
1421,18914,54056.2246552262
1422,18938,112106.75138032512
1423,18940,70651.94759075936
1424,18944,37007.001954997955
1425,18951,48902.61392283889
1426,18966,26929.145412995866
1427,18974,13118.698825143689
1428,18976,36631.70858927139
1429,19002,253153.44490808397
1430,19004,122063.6154544394
1431,19006,12226.959179625152
1432,19007,43977.05174090347
1433,19010,234883.66330636965
1434,19020,28401.006726458454
1435,19027,28891.982062204832
1436,19035,539711.6621750499
1437,19038,43857.58460951415
1438,19046,136955.2997416078
1439,19063,37455.94342758475
1440,19067,67287.26389083455
1441,19072,189952.7927317777
1442,19073,53003.34152464647
1443,19082,22251.866781789133
1444,19083,14717.407470255439
1445,19085,308411.388303498
1446,19087,87198.92110081807
1447,19102,60727.56427620766
1448,19103,31677.213709133855
1449,19104,100730.68811785815
1450,19106,35921.376339050315
1451,19107,17186.930159777923
1452,19111,8372.317128245275
1453,19114,7435.021315123818
1454,19118,297523.68381730904
1455,19119,35339.7303326097
1456,19120,2442.5653533713876
1457,19121,36206.175663630536
1458,19122,19072.157118534386
1459,19123,35035.35068336771
1460,19124,7211.647104794626
1461,19125,25741.30952505459
1462,19127,51278.40263398209
1463,19128,125387.455094862
1464,19130,25939.75176847128
1465,19131,19732.208285294117
1466,19132,7758.192854010755
1467,19133,53233.88300285756
1468,19134,18061.823713992057
1469,19135,14563.103288180957
1470,19136,19745.19848239636
1471,19138,13263.96563408975
1472,19139,12137.05627916899
1473,19140,7876.482463385551
1474,19141,17149.648290063422
1475,19142,11369.719936645703
1476,19143,7473.567996321568
1477,19144,8010.463776873427
1478,19145,6296.250439887402
1479,19146,33919.25981401112
1480,19147,40883.72321209618
1481,19148,8288.941421890015
1482,19149,3963.6033581899633
1483,19151,17352.39423956088
1484,19312,248732.61367959424
1485,19320,85928.68916771714
1486,19335,67315.61648405828
1487,19348,62988.953446186395
1488,19355,546044.2304878891
1489,19363,30273.570420274915
1490,19380,65333.716711189365
1491,19382,47265.55849422036
1492,19401,12391.180129215987
1493,19403,46960.03259262296
1494,19406,22216.00893223944
1495,19422,157218.4495126398
1496,19425,78642.4553470078
1497,19426,29399.374824952927
1498,19428,36918.27986188246
1499,19438,94721.96072327597
1500,19446,36450.558765330265
1501,19454,64735.10744849612
1502,19460,66886.80785574578
1503,19464,37150.36946945804
1504,19468,14363.641498204055
1505,19473,64575.3431311051
1506,19522,101804.99604193069
1507,19604,22573.911926975925
1508,19606,32654.394636490928
1509,19610,78348.07318726642
1510,19709,3784.6248890712423
1511,19711,37509.915885065115
1512,19720,10655.51111853407
1513,19734,20444.307684957013
1514,19802,28561.684151666148
1515,19803,59765.792574942214
